state,year,mean_log_premium_exp,median_log_premium_exp,sd_log_premium_exp,mean_premium_exp,n_plans_exp,mean_persons_covered_exp,mean_log_premium_nonexp,median_log_premium_nonexp,sd_log_premium_nonexp,mean_premium_nonexp,n_plans_nonexp,mean_persons_covered_nonexp,ACA_state,Post_ACA,ACA_x_Post,unemployment_rate,median_household_income,population,pct_65plus,pct_nh_white,poverty_rate,uninsurance_rate,medicaid_expansion,marketplace_SBM,healthcare_spending_per_capita,pre_aca_guaranteed_issue,year_2001,year_2002,year_2003,year_2005,year_2006,year_2007,year_2008,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
MO,2019,6.551959807460022,6.091620581885926,1.5312118393334688,1995.083732020638,324,848.6203703703703,5.827490016690184,5.748189870670537,1.3543300977384267,903.9037468451672,4057,964.953167365048,1,1,1,3.2,57409.0,6137428.0,17.24,79.1,12.94,10.03,0.0,0.0,9435.548571812164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MO,2020,6.547963243309452,6.050433981242106,1.589121370157315,2091.5540902190987,316,876.7215189873418,5.881918208787536,5.762112937495978,1.3634675204319822,950.499430583117,4150,961.0597590361446,1,1,1,6.1,,,,,,,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MO,2021,6.607806690214302,6.113165615674842,1.5726708966865632,2155.998040636809,335,798.2,5.866583619619544,5.785329872515442,1.3661557530363464,930.5009050362656,4172,980.6843240651964,1,1,1,4.2,61847.0,6168187.0,17.59,76.56,12.69,9.42,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MO,2022,6.431751877182202,5.947685573528787,1.5463113939501951,1948.845751558223,309,632.5145631067961,5.9008346090709365,5.812539389926481,1.3564308293095686,948.7529404168804,4081,1116.59666748346,1,1,1,2.6,64811.0,6177957.0,18.02,76.62,13.17,8.58,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MO,2023,6.596807070832033,5.989588712931178,1.615730768257044,2270.6921307247776,209,841.4880382775119,5.859899057082128,5.773995497769286,1.3565346050988456,920.2842210147834,3393,1093.3598585322725,1,1,1,3.1,68545.0,6196156.0,18.37,76.47,11.95,7.52,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MO,2024,6.737886514142521,6.2404616903847465,1.584041233962617,2553.2334705952217,240,696.0083333333333,5.953359627064856,5.846576175921829,1.389422332308454,1075.007544937909,3782,1054.8982020095189,1,1,1,3.2,71589.0,6245466.0,18.72079681484136,76.20798832304907,12.3,7.7,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MS,2001,6.788781448243379,7.05617528410041,1.337540749721498,1738.1887336888467,153,274.202614379085,5.618090935989685,5.555504575780367,1.2340267165077614,625.0681172669731,508,496.7637795275591,1,0,0,5.5,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2002,6.503427530979963,6.416069082060453,1.457481817664293,1588.539845534718,108,548.2962962962963,5.708157241728238,5.690469574159418,1.2578354902883662,724.2367840529208,485,533.9051546391753,1,0,0,6.4,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2003,6.3471831989380085,6.243964200039195,1.384153958779692,1370.8963760580632,107,584.0,5.61116019006335,5.57923208654254,1.2035338792662649,591.0205503833494,477,704.6373165618448,1,0,0,6.1,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2005,6.516966796879661,6.218975377487015,1.3176539028880492,1552.729249111074,106,598.0094339622641,5.6748978485133375,5.622874998431916,1.1968594308606002,621.8657368954641,597,533.3869346733668,1,0,0,7.7,32938.0,2824156.0,11.95,60.03,,,0.0,0.0,5519.525125382592,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2006,6.412839326118409,6.119168201605121,1.4500320992429532,1585.4410285444014,129,721.7984496124031,5.692051865297301,5.593292597376264,1.2360833283749153,665.7308030156614,614,518.7491856677525,1,0,0,6.4,34473.0,2910540.0,12.39,59.26,,,0.0,0.0,5764.2224466937405,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2007,6.453873963441231,6.23509250518913,1.3591582011275911,1446.3723108047247,113,704.6991150442478,5.726018831016903,5.660934861212376,1.2528287094569517,709.5111946617317,644,524.2189440993789,1,0,0,6.1,36338.0,2918785.0,12.39,58.83,,,0.0,0.0,6180.653936483845,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2008,6.4170223839127685,6.171169127082825,1.2550428897904573,1292.9937126614614,80,631.325,5.767134536933509,5.764348747735768,1.1821970081026558,657.8294363421662,468,454.9551282051282,1,0,0,6.7,37790.0,2938618.0,12.54,58.59,21.19,,0.0,0.0,6399.947186058208,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2009,6.831524266931388,6.991282946494456,1.316175138921647,1770.4878442645827,104,526.2884615384615,5.660838257348538,5.743354737982163,1.1511815139393242,557.5256741375398,618,457.5517799352751,1,0,0,9.2,36646.0,2951996.0,12.72,58.24,21.92,17.85,0.0,0.0,6566.065807677246,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2010,6.8348368588943655,7.095135761733589,1.3404932903308957,1803.9711408540204,115,484.4260869565217,5.685039665143042,5.643066939616375,1.1763356997690118,613.8708704702924,663,445.3665158371041,1,1,1,10.1,36851.0,2970036.0,12.89,58.04,22.39,18.19,0.0,0.0,6555.812791494784,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2011,6.714051628780791,6.601496161234981,1.2999590608988996,1627.5018163433954,115,562.6695652173913,5.654882460208913,5.639492811439817,1.1381115043177072,596.436724827327,679,465.9219440353461,1,1,1,9.8,36919.0,2978512.0,12.99,57.69,22.55,17.74,0.0,0.0,6736.249509822354,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2012,6.912191306449587,7.446210947216781,1.3500444682521149,1890.8891841985785,135,587.0222222222222,5.711936491833459,5.709939025657074,1.1474838269699987,612.2366447387814,736,482.5869565217391,1,1,1,8.8,37095.0,2984926.0,13.49,57.53,24.15,17.05,0.0,0.0,7208.888930579854,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MS,2013,7.057562694561085,7.684905502469673,1.302973022087292,2109.464798802277,145,517.7103448275863,5.733834106748195,5.7293813491283885,1.1241604549557072,607.2062135903233,797,500.14052697616063,1,1,1,8.5,37963.0,2991207.0,13.85,57.37,24.05,17.09,0.0,0.0,7199.769190163034,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MS,2014,7.168834954104996,7.847914435658717,1.2721575208479932,2248.944868530342,147,568.1700680272108,5.74995732371488,5.745199105025627,1.1011446549637105,605.1149072364746,871,502.5625717566016,1,1,1,7.6,39680.0,2994079.0,14.27,57.21,21.52,14.49,0.0,0.0,7494.458229058085,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MS,2015,7.320993715770221,7.923812713552761,1.199652643339448,2443.968863171511,177,493.683615819209,5.775396942611445,5.731745037846572,1.1026729652732217,620.2608503451262,872,476.2419724770642,1,1,1,6.5,40593.0,2992333.0,14.74,56.98,22.0,12.69,0.0,0.0,7771.86228939092,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MS,2016,7.40857299428754,7.992566167746088,1.2113582169453787,2666.13652137887,161,495.2546583850932,5.753501291789884,5.777685974561142,1.1050368560511408,609.1501517542782,969,471.2549019607843,1,1,1,6.0,41754.0,2988726.0,15.04,56.82,20.84,11.84,0.0,0.0,8175.389781465414,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MS,2017,7.344748896942224,7.93997974666137,1.2269368937115488,2576.1497843734355,168,497.3809523809524,5.790264419808064,5.801294086279697,1.115725016916835,633.3871464893687,1009,443.9950445986125,1,1,1,5.2,43529.0,2984100.0,15.61,56.58,19.77,12.04,0.0,0.0,8409.905834254885,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MS,2018,7.283445144393725,7.957820111028013,1.314801423609793,2621.289913902348,167,471.3592814371257,5.75754867969041,5.779245571780785,1.0710269741533107,573.0358151015157,980,469.5285714285714,1,1,1,4.9,44717.0,2986530.0,15.89,56.4,19.67,12.13,0.0,0.0,8406.411454095556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MS,2019,7.638244287455919,8.138303657691786,1.0928734575174472,3077.3707579760244,196,426.0255102040816,5.779472727706993,5.793597623494682,1.07558242163412,608.3142525090926,1037,509.771456123433,1,1,1,5.5,45792.0,2976149.0,16.36,56.3,19.6,12.97,0.0,0.0,8750.569947942795,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MS,2020,7.664198529467688,8.22433666853875,1.2486228497390368,3388.131137454604,172,408.4941860465116,5.846407442180859,5.875382917345993,1.0627870555675656,628.8244608937256,960,515.2375,1,1,1,7.9,,,,,,,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MS,2021,7.69830929721315,8.258275051201304,1.1909864201748626,3431.789914486193,161,384.54658385093165,5.913787357301176,5.972547614425027,1.10895453850064,696.2689859624412,1053,488.14814814814815,1,1,1,5.4,48716.0,2949965.0,16.85,55.44,19.36,11.89,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MS,2022,7.805033509118606,8.253640986043006,1.143405772820444,3672.311227144516,150,370.0866666666666,5.906498636348896,5.998936561946683,1.1167020689160294,675.6429150667764,951,527.6508937960042,1,1,1,3.8,52719.0,2940057.0,17.45,55.3,19.15,10.85,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MS,2023,7.817168333015897,8.238770407694307,1.108306804338549,3644.622541598038,107,379.50467289719626,5.922010497404564,5.903736598916987,1.101279520938131,699.867508466846,760,593.8605263157895,1,1,1,3.1,54203.0,2939690.0,17.57,55.07,18.02,10.35,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MS,2024,7.791021164057765,8.193705855981808,1.1103789544911662,3525.714531272421,116,417.8017241379311,5.983277832173171,6.0132321668002255,1.0712363790892383,717.0989109347054,859,520.1909196740396,1,1,1,3.5,59127.0,2943045.0,18.054328085367366,54.95240473727041,17.8,9.7,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MT,2001,7.128672497456633,7.964419239144007,1.5364955049645972,2519.250812568923,56,505.4821428571428,5.713943674515495,5.666770279834067,1.3608725548609792,733.2190054344803,137,506.1678832116788,1,0,0,4.6,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2002,6.818932207487238,7.3234182120667475,1.6310790724645274,2254.229113043939,53,428.2264150943397,5.701589114258886,5.723583514766391,1.400895513976263,747.5968332837629,164,506.5914634146341,1,0,0,4.6,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2003,6.967843313171967,7.833807921753132,1.6790158185426054,2625.169803147249,60,412.4,5.747658285890458,5.641318313897793,1.3501261417025834,748.2751313554056,180,596.9555555555555,1,0,0,4.7,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2005,7.180554159656878,7.995183785695834,1.4382702862968182,2708.0021259609234,91,377.9010989010989,5.636132096480497,5.654779078775148,1.3141919890984066,685.1674228036287,206,563.2718446601941,1,0,0,4.1,39301.0,910651.0,13.29,89.19,,,0.0,0.0,5615.7627894769785,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2006,7.416886552116511,8.254332738293742,1.4495715150849466,3253.8612742814635,71,468.0281690140845,5.558510954175267,5.508787683958321,1.176904550154952,504.04785733620577,200,539.355,1,0,0,3.4,40627.0,944632.0,13.9,88.56,,,0.0,0.0,5807.5525707365405,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2007,7.65722811661782,8.206946847583046,1.4063894753263295,3847.442810655984,51,396.84313725490193,5.738887464575801,5.733134322977975,1.233103571433571,666.0751109954325,236,429.6398305084746,1,0,0,3.4,43531.0,957861.0,13.73,88.18,,,0.0,0.0,6144.94169822135,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2008,7.02472380210919,7.041396059214655,1.639574439982996,2933.005486430955,74,498.1756756756757,5.767765169862134,5.758940154880571,1.3325406501464034,770.0115627836211,274,454.94525547445255,1,0,0,4.7,43654.0,967440.0,14.07,87.86,14.82,,0.0,0.0,6404.531547176052,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2009,7.743161025059869,8.548710383155827,1.5207784003931182,4297.598971123548,47,348.25531914893617,5.718995945435704,5.8273269621163415,1.2544964284633202,664.97047501074,260,403.7653846153846,1,0,0,7.1,42322.0,974989.0,14.48,87.6,15.11,18.2,0.0,0.0,6697.511459103641,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2010,7.6965454701135165,8.59463331224586,1.4580228891096816,4221.631140213245,42,410.3333333333333,5.877050545819946,5.872792031474504,1.3077629048649968,836.9374694417519,253,412.82608695652175,1,1,1,7.2,42666.0,990898.0,14.88,87.82,14.62,17.32,0.0,0.0,6917.967338717002,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2011,7.33112699529186,7.503429700040778,1.5353009851224768,3518.7307265006325,44,450.79545454545456,5.806443836792608,5.721810177244139,1.303052655755687,821.5671479351356,269,453.0483271375465,1,1,1,6.6,44222.0,998199.0,15.12,87.42,14.79,18.26,0.0,0.0,7144.867907100688,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2012,7.437120923415967,7.858284391427105,1.3843991303623029,3440.306843886364,62,437.0161290322581,5.696388524918981,5.733880505813481,1.3276810454047372,768.72045760783,303,455.8976897689769,1,1,1,5.8,45076.0,1005141.0,15.78,87.23,15.52,18.02,0.0,0.0,7453.680627892008,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MT,2013,6.882448027029303,6.372523112814907,1.5867450363738915,2733.7804145594287,45,288.46666666666664,5.813121155408061,5.848097326496704,1.3312659105550344,878.6754462904006,324,471.19135802469134,1,1,1,5.3,46972.0,1015165.0,16.26,87.04,16.52,16.46,0.0,0.0,7695.300763915226,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MT,2014,6.686681347889228,6.466893394188559,1.367561414909014,1851.1484150510776,36,303.0833333333333,5.878216943001621,5.847008445543359,1.4118555094511682,1005.7754450987136,346,469.8034682080925,1,1,1,4.6,46328.0,1023579.0,16.62,86.71,15.43,14.22,0.0,0.0,7934.90292395604,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MT,2015,6.978086797274196,6.705989987828199,1.5549369033093774,2849.275492985065,23,333.39130434782606,5.917834235425854,5.878010363730347,1.3490630249886424,951.733234469242,463,398.7365010799136,1,1,1,4.3,49509.0,1032949.0,17.32,86.6,14.62,11.65,0.0,0.0,8332.453974010334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MT,2016,6.516997418677126,5.897009770572709,1.4138230953842077,1707.568091270682,27,556.3333333333334,5.9563861508494,5.937034388309358,1.3474689067389765,972.7653307732036,427,409.88290398126463,1,1,1,4.3,50027.0,1042520.0,17.64,86.41,13.32,8.12,1.0,0.0,8677.051759198865,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MT,2017,7.003205226767571,7.336789354655874,1.546570697149197,2431.303683748412,22,757.6818181818181,5.964229830915489,5.870238089673838,1.355736239804608,1010.80186700652,429,397.02797202797206,1,1,1,4.1,53386.0,1050493.0,18.11,86.27,12.47,8.46,1.0,0.0,9058.603912639112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MT,2018,7.190050653936489,7.894867385051388,1.53040128735779,2891.120527344381,25,856.4,5.92172965627146,5.846211143515135,1.293338525095972,901.1968619071616,421,448.6128266033254,1,1,1,3.7,55328.0,1062305.0,18.85,85.87,13.02,8.22,1.0,0.0,9349.480610559114,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MT,2019,6.758912833814097,6.399510613964807,1.5957742039948215,2353.126902005101,36,868.5555555555555,5.9083413294069045,5.818283352122322,1.3256420883394326,913.430386931842,440,462.0045454545455,1,1,1,3.5,57153.0,1068778.0,19.45,85.76,12.65,8.27,1.0,0.0,9820.561426226965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MT,2020,6.636017217971211,6.25454303863823,1.575460582443722,2114.2222262743417,48,851.0208333333334,5.890905914348084,5.783722749397849,1.3396936913895512,939.7149908532476,492,500.3069105691057,1,1,1,5.8,,,,,,,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MT,2021,6.533225842556654,6.000189676772666,1.4948715853708925,1963.964854778716,46,507.5652173913044,5.927940388792878,5.844325884921549,1.334950779328954,970.926097041628,528,393.092803030303,1,1,1,3.4,63249.0,1104271.0,19.68,83.81,11.86,8.22,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MT,2022,6.161726541937538,5.912253248768407,1.2302727654109766,1181.0833929005844,59,481.1186440677966,5.993680337507534,5.855349173717534,1.354025214483448,1061.189832670338,503,416.3300198807157,1,1,1,2.7,67631.0,1122867.0,20.14,83.48,12.13,8.26,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MT,2023,6.477062510441096,5.955884767819514,1.496843554111189,1811.507532265943,42,610.1904761904761,6.029438838898214,5.868178664015458,1.3382278288220657,1091.9449642530317,446,401.5134529147982,1,1,1,2.7,70804.0,1132812.0,20.48,83.3,11.72,8.43,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MT,2024,6.42260983292054,5.95576105532286,1.3005036336371845,1520.2361654896108,40,543.725,6.007026530031051,5.766885122514351,1.393322671584565,1190.207629494195,568,366.3309859154929,1,1,1,3.0,75340.0,1137233.0,21.22898297886185,83.2917264975603,10.2,8.8,1.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NC,2001,6.536009795552708,6.345093320620272,1.3780245147548855,1547.8806707436063,502,1703.0059760956176,6.0417936725186125,5.876921113785386,1.4187803627618087,1054.7674614961777,4049,1046.3376142257348,1,0,0,5.5,,,,,,,0.0,0.0,,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2002,6.475477179212132,6.267625280910633,1.392965153585296,1537.6206297473352,630,2255.526984126984,6.06276024806558,5.897126117223952,1.4732297497247486,1154.3570680975306,4099,1106.5333008050743,1,0,0,6.5,,,,,,,0.0,0.0,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2003,6.4724618036866,6.287375595993939,1.4159556061843042,1575.6882367799203,587,1221.609880749574,5.998589913325473,5.826465765130425,1.4544956943412006,1127.4778881116947,3729,1029.2024671493698,1,0,0,6.3,,,,,,,0.0,0.0,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2005,6.57309543117487,6.321756094083646,1.4184536938319456,1743.387081205019,611,2210.741407528641,5.940404861609978,5.777546581984246,1.389243189516439,1029.3291463013552,3986,978.551931761164,1,0,0,5.2,40729.0,8411041.0,11.72,68.41,,,0.0,0.0,5736.269743543041,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2006,6.544709907543052,6.24278079264913,1.4534483902708688,1776.541400619643,614,3039.7524429967425,5.9436724303781165,5.800231880872587,1.3604098296744311,994.566917198755,4007,971.0154729223858,1,0,0,4.7,42625.0,8856505.0,12.1,67.74,,,0.0,0.0,5875.568296974935,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2007,6.596182880253271,6.3205825886885965,1.4926724067593506,1889.4120555143231,518,2772.889961389961,5.935277801411187,5.812398324803272,1.3430119310019757,969.142467840626,3992,1108.3496993987976,1,0,0,4.7,44670.0,9061032.0,12.17,67.43,,,0.0,0.0,6033.860160741072,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2008,6.635127756690849,6.309850094083849,1.4293489151603254,1880.1656044548592,449,2758.45434298441,5.926553411110887,5.813860179693659,1.3022370953812228,917.7860000658964,3286,1099.579427875837,1,0,0,5.9,46549.0,9222414.0,12.29,67.09,14.55,,0.0,0.0,6224.617545905009,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2009,6.766114246522114,6.486663711237957,1.450772141689566,2082.187514547169,583,1744.0806174957115,5.843613622346685,5.742216422958696,1.2816820273296516,848.0316057591741,4179,830.0086145010769,1,0,0,10.8,43674.0,9380884.0,12.67,66.66,16.25,16.08,0.0,0.0,6500.773274672195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2010,6.922017467549784,6.81348004730516,1.4828777941330336,2352.0801251567927,557,1891.141831238779,5.799392621116532,5.68481586143921,1.2957089837825526,830.3860905941668,4201,943.3325398714592,1,1,1,10.8,43326.0,9561558.0,12.97,65.16,17.49,16.77,0.0,0.0,6526.969767897658,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2011,6.896042413552491,6.817157603820377,1.5101296552356167,2359.786288790241,570,1748.4789473684211,5.7751011413491735,5.649404135584065,1.295749926298212,810.1832942055636,4318,962.4129226493748,1,1,1,10.4,43916.0,9656401.0,13.21,64.9,17.87,16.33,0.0,0.0,6706.432344721393,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2012,6.845649548002404,6.688814422423071,1.5072011129923424,2288.15631015871,611,1080.3224222585925,5.806295835173022,5.683471326325934,1.2933218813597402,830.4934661912567,4360,1058.2782110091744,1,1,1,9.6,45150.0,9752073.0,13.81,64.53,18.03,16.56,0.0,0.0,6967.646776229013,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NC,2013,6.968987879250152,7.050684369877391,1.5632501152692229,2621.840570905191,650,1028.9476923076925,5.796412754922534,5.708930491173603,1.2920968419298184,810.6420961643794,4459,1049.5348732899754,1,1,1,7.8,45906.0,9848060.0,14.26,64.24,17.89,15.64,0.0,0.0,6912.325879411783,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NC,2014,6.919199648430761,6.854908822247043,1.486444426236456,2373.567256114112,631,824.350237717908,5.801850700113116,5.691538148239684,1.307395125700006,833.4113497314203,4847,1061.082525273365,1,1,1,6.1,46556.0,9943964.0,14.69,63.95,17.22,13.08,0.0,0.0,7189.084755334995,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NC,2015,6.898358035125054,6.683201643056654,1.497776040098911,2376.114748350791,687,927.3609898107716,5.802372586634102,5.720538752165451,1.3085203845978497,836.0481228539791,5024,1002.779856687898,1,1,1,5.7,47830.0,10042802.0,15.09,63.61,16.42,11.19,0.0,0.0,7589.814077784268,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NC,2016,6.891986394356562,6.587250802998277,1.431414241699725,2290.690122071685,574,1020.6550522648084,5.838343676020882,5.770206010489543,1.2986211774294631,856.852866206788,5143,1087.6498152829088,1,1,1,5.1,50584.0,10146788.0,15.46,63.45,15.39,10.43,0.0,0.0,7897.375997212122,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NC,2017,6.744485651852813,6.306601202904182,1.5066135883332803,2196.391275997683,613,993.4437194127244,5.840605932055053,5.763267324864088,1.2834628666872994,849.2836543621859,5197,973.5137579372716,1,1,1,4.5,52752.0,10273419.0,15.87,63.01,14.7,10.68,0.0,0.0,8106.940834399921,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NC,2018,6.907899034544085,6.566210094044905,1.4632219863745983,2400.9230311838423,576,1113.2065972222222,5.825707836239765,5.76612604833552,1.2658841091155169,823.2216191897369,5403,960.7438460114752,1,1,1,4.0,53855.0,10383620.0,16.26,62.66,14.04,10.72,0.0,0.0,8290.846544846594,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NC,2019,6.793205291168224,6.281100528401533,1.4473395661815784,2212.6812171261954,571,1038.4500875656745,5.841037952072812,5.771529794021828,1.2693455792912072,834.5957174924467,5648,1038.5573654390937,1,1,1,3.9,57341.0,10488084.0,16.69,62.47,13.59,11.26,0.0,0.0,8629.602890289589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NC,2020,6.457550366848539,6.048595591317603,1.2681566587696749,1534.7335409892155,434,1421.2142857142858,5.9531044776572815,5.855110303376009,1.3255201154684515,971.1046033043574,6134,1001.8774046299316,1,1,1,7.2,,,,,,,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NC,2021,6.329848835018059,6.00323791691631,1.1133951861026905,1200.2093306890392,409,1502.9853300733496,6.000398119672773,5.916480475415168,1.349583117781355,1030.7037867253248,6114,1006.4968923781483,1,1,1,4.9,61972.0,10551162.0,17.03,60.93,13.4,10.42,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NC,2022,6.332083216588667,6.007062846862218,1.134132339305681,1259.0774619776698,403,1769.0868486352358,6.017124057001161,5.94350702386016,1.3635124916769583,1050.7237416017583,6432,1005.669776119403,1,1,1,3.7,67481.0,10698973.0,17.45,60.73,12.76,9.28,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
